training_solver,ratio,h,search_stage,alpha,loss
forward_euler,4,0.0125,global_grid,0.0022,100.19553546116622
forward_euler,4,0.0125,global_grid,0.0023,91.42788995376725
forward_euler,4,0.0125,global_grid,0.0024000000000000002,83.20466369463527
forward_euler,4,0.0125,global_grid,0.0025,75.50511148934636
forward_euler,4,0.0125,global_grid,0.0026000000000000003,68.30843176262776
forward_euler,4,0.0125,global_grid,0.0027,61.593907380842516
forward_euler,4,0.0125,global_grid,0.0028,55.34103341500266
forward_euler,4,0.0125,global_grid,0.0029000000000000002,49.529630653963295
forward_euler,4,0.0125,global_grid,0.003,44.13994421511722
forward_euler,4,0.0125,global_grid,0.0031000000000000003,39.15272708221334
forward_euler,4,0.0125,global_grid,0.0032,34.54930881519766
forward_euler,4,0.0125,global_grid,0.0033,30.311650019517916
forward_euler,4,0.0125,global_grid,0.0034000000000000002,26.42238343142219
forward_euler,4,0.0125,global_grid,0.0035,22.864842674418036
forward_euler,4,0.0125,global_grid,0.0036000000000000003,19.62307987596162
forward_euler,4,0.0125,global_grid,0.0037,16.68187340994655
forward_euler,4,0.0125,global_grid,0.0038,14.026727057855926
forward_euler,4,0.0125,global_grid,0.0039000000000000003,11.643861867897915
forward_euler,4,0.0125,global_grid,0.004,9.520201945226066
forward_euler,4,0.0125,global_grid,0.0041,7.643355335034882
forward_euler,4,0.0125,global_grid,0.004200000000000001,6.001591070814794
forward_euler,4,0.0125,global_grid,0.0043,4.583813358413578
forward_euler,4,0.0125,global_grid,0.0044,3.3795337580271982
forward_euler,4,0.0125,global_grid,0.0045000000000000005,2.3788421152578163
forward_euler,4,0.0125,global_grid,0.0046,1.5723768825551327
forward_euler,4,0.0125,global_grid,0.0047,0.9512953666163948
forward_euler,4,0.0125,global_grid,0.0048000000000000004,0.5072443378899287
forward_euler,4,0.0125,global_grid,0.0049,0.23233134684088788
forward_euler,4,0.0125,global_grid,0.005,0.1190970091894377
forward_euler,4,0.0125,global_grid,0.0051,0.16048844954400146
forward_euler,4,0.0125,global_grid,0.005200000000000001,0.3498340299435134
forward_euler,4,0.0125,global_grid,0.0053,0.6808194366768502
forward_euler,4,0.0125,global_grid,0.0054,1.1474651549686588
forward_euler,4,0.0125,global_grid,0.0055000000000000005,1.7441053261049444
forward_euler,4,0.0125,global_grid,0.0056,2.4653679545537437
forward_euler,4,0.0125,global_grid,0.0057,3.306156412750056
forward_euler,4,0.0125,global_grid,0.0058000000000000005,4.261632177533391
forward_euler,4,0.0125,global_grid,0.0059,5.327198723810405
forward_euler,4,0.0125,global_grid,0.006,6.498486496940377
forward_euler,4,0.0125,global_grid,0.0061,7.771338884729963
forward_euler,4,0.0125,global_grid,0.006200000000000001,9.141799111966316
forward_euler,4,0.0125,global_grid,0.0063,10.606097984388567
forward_euler,4,0.0125,global_grid,0.0064,12.16064241425785
forward_euler,4,0.0125,global_grid,0.006500000000000001,13.802004665707612
forward_euler,4,0.0125,global_grid,0.0066,15.526912264382046
forward_euler,4,0.0125,global_grid,0.0067,17.33223852217092
forward_euler,4,0.0125,global_grid,0.0068000000000000005,19.21499363384319
forward_euler,4,0.0125,global_grid,0.006900000000000001,21.172316307898143
forward_euler,4,0.0125,global_grid,0.007,23.20146589886466
forward_euler,4,0.0125,global_grid,0.0071,25.299815012526174
forward_euler,4,0.0125,global_grid,0.007200000000000001,27.464842559121678
forward_euler,4,0.0125,global_grid,0.0073,29.694127232477193
forward_euler,4,0.0125,global_grid,0.0074,31.985341395322394
forward_euler,4,0.0125,global_grid,0.007500000000000001,34.336245352791494
forward_euler,4,0.0125,global_grid,0.0076,36.74468199737948
forward_euler,4,0.0125,global_grid,0.0077,39.208571809499475
forward_euler,4,0.0125,global_grid,0.0078000000000000005,41.725908198350325
forward_euler,4,0.0125,global_grid,0.0079,44.29475316811888
forward_euler,4,0.0125,global_grid,0.008,46.9132332946899
forward_euler,4,0.0125,global_grid,0.0081,49.579535998073865
forward_euler,4,0.0125,global_grid,0.0082,52.2919060957381
forward_euler,4,0.0125,global_grid,0.0083,55.0486426219901
forward_euler,4,0.0125,global_grid,0.008400000000000001,57.848095898539334
forward_euler,4,0.0125,global_grid,0.0085,60.68866484138529
forward_euler,4,0.0125,global_grid,0.0086,63.5687944892629
forward_euler,4,0.0125,global_grid,0.008700000000000001,66.48697373903174
forward_euler,4,0.0125,global_grid,0.0088,69.44173327361987
forward_euler,4,0.0125,global_grid,0.0089,72.43164366844863
forward_euler,4,0.0125,global_grid,0.009000000000000001,75.4553136626403
forward_euler,4,0.0125,global_grid,0.0091,78.51138858176246
forward_euler,4,0.0125,global_grid,0.0092,81.59854889937309
forward_euler,4,0.0125,global_grid,0.009300000000000001,84.71550892518842
forward_euler,4,0.0125,global_grid,0.0094,87.86101560830312
forward_euler,4,0.0125,global_grid,0.0095,91.03384744451881
forward_euler,4,0.0125,global_grid,0.009600000000000001,94.23281347749642
forward_euler,4,0.0125,global_grid,0.0097,97.45675238410998
forward_euler,4,0.0125,global_grid,0.0098,100.7045316350581
forward_euler,4,0.0125,global_grid,0.0099,103.9750467224415
forward_euler,4,0.0125,global_grid,0.01,107.26722044668398
forward_euler,4,0.0125,global_grid,0.010100000000000001,110.58000225580352
forward_euler,4,0.0125,global_grid,0.0102,113.9123676306592
forward_euler,4,0.0125,global_grid,0.0103,117.26331751039261
forward_euler,4,0.0125,global_grid,0.010400000000000001,120.63187775284023
forward_euler,4,0.0125,global_grid,0.0105,124.01709862522958
forward_euler,4,0.0125,global_grid,0.0106,127.41805432097043
forward_euler,4,0.0125,global_grid,0.010700000000000001,130.8338424988158
forward_euler,4,0.0125,global_grid,0.0108,134.26358384110233
forward_euler,4,0.0125,global_grid,0.0109,137.70642162818208
forward_euler,4,0.0125,global_grid,0.011000000000000001,141.16152132652067
forward_euler,4,0.0125,global_grid,0.0111,144.62807018827277
forward_euler,4,0.0125,global_grid,0.0112,148.105276860455
forward_euler,4,0.0125,global_grid,0.011300000000000001,151.59237100210885
forward_euler,4,0.0125,global_grid,0.0114,155.08860290809096
forward_euler,4,0.0125,global_grid,0.0115,158.59324313836413
forward_euler,4,0.0125,global_grid,0.011600000000000001,162.10558215183914
forward_euler,4,0.0125,global_grid,0.0117,165.62492994401518
forward_euler,4,0.0125,global_grid,0.0118,169.1506156878071
forward_euler,4,0.0125,global_grid,0.0119,172.68198737708605
forward_euler,4,0.0125,global_grid,0.012,176.21841147258195
forward_euler,4,0.0125,global_grid,0.012100000000000001,179.75927254989313
forward_euler,4,0.0125,global_grid,0.0122,183.30397294944052
forward_euler,4,0.0125,global_grid,0.0123,186.85193242827296
forward_euler,4,0.0125,global_grid,0.012400000000000001,190.4025878136979
forward_euler,4,0.0125,global_grid,0.0125,193.9553926587584
forward_euler,4,0.0125,global_grid,0.0126,197.5098168996248
forward_euler,4,0.0125,global_grid,0.012700000000000001,201.06534651500354
forward_euler,4,0.0125,global_grid,0.0128,204.62148318768286
forward_euler,4,0.0125,global_grid,0.0129,208.17774396837612
forward_euler,4,0.0125,global_grid,0.013000000000000001,211.73366094201376
forward_euler,4,0.0125,global_grid,0.0131,215.2887808966644
forward_euler,4,0.0125,global_grid,0.0132,218.8426649952642
forward_euler,4,0.0125,global_grid,0.013300000000000001,222.3948884503336
forward_euler,4,0.0125,global_grid,0.0134,225.9450402018661
forward_euler,4,0.0125,global_grid,0.0135,229.49272259856377
forward_euler,4,0.0125,global_grid,0.013600000000000001,233.03755108259895
forward_euler,4,0.0125,global_grid,0.0137,236.5791538780611
forward_euler,4,0.0125,global_grid,0.013800000000000002,240.11717168325387
forward_euler,4,0.0125,global_grid,0.013900000000000001,243.65125736698673
forward_euler,4,0.0125,global_grid,0.014,247.18107566900468
forward_euler,4,0.0125,global_grid,0.014100000000000001,250.7063029046807
forward_euler,4,0.0125,global_grid,0.0142,254.22662667408747
forward_euler,4,0.0125,global_grid,0.0143,257.7417455755647
forward_euler,4,0.0125,global_grid,0.014400000000000001,261.2513689238594
forward_euler,4,0.0125,global_grid,0.0145,264.7552164729396
forward_euler,4,0.0125,global_grid,0.0146,268.25301814354646
forward_euler,4,0.0125,global_grid,0.014700000000000001,271.74451375554486
forward_euler,4,0.0125,global_grid,0.0148,275.22945276512735
forward_euler,4,0.0125,global_grid,0.0149,278.707594006912
forward_euler,4,0.0125,global_grid,0.015000000000000001,282.17870544096303
forward_euler,4,0.0125,global_grid,0.0151,285.6425639047567
forward_euler,4,0.0125,global_grid,0.0152,289.0989548701065
forward_euler,4,0.0125,global_grid,0.015300000000000001,292.5476722050522
forward_euler,4,0.0125,global_grid,0.0154,295.98851794070384
forward_euler,4,0.0125,global_grid,0.0155,299.42130204303754
forward_euler,4,0.0125,global_grid,0.015600000000000001,302.8458421896177
forward_euler,4,0.0125,global_grid,0.015700000000000002,306.2619635512247
forward_euler,4,0.0125,global_grid,0.0158,309.66949857835715
forward_euler,4,0.0125,global_grid,0.0159,313.0682867925675
forward_euler,4,0.0125,global_grid,0.016,316.45817458259694
forward_euler,4,0.0125,global_grid,0.0161,319.8390150052571
forward_euler,4,0.0125,global_grid,0.0162,323.210667591009
forward_euler,4,0.0125,global_grid,0.016300000000000002,326.5729981541856
forward_euler,4,0.0125,global_grid,0.0164,329.92587860780134
forward_euler,4,0.0125,global_grid,0.0165,333.26918678288376
forward_euler,4,0.0125,global_grid,0.0166,336.6028062522627
forward_euler,4,0.0125,global_grid,0.0167,339.92662615875656
forward_euler,4,0.0125,global_grid,0.016800000000000002,343.2405410476789
forward_euler,4,0.0125,global_grid,0.016900000000000002,346.544450703599
forward_euler,4,0.0125,global_grid,0.017,349.8382599912855
forward_euler,4,0.0125,global_grid,0.0171,353.1218787007552
forward_euler,4,0.0125,global_grid,0.0172,356.3952213963514
forward_euler,4,0.0125,global_grid,0.0173,359.65820726978757
forward_euler,4,0.0125,global_grid,0.017400000000000002,362.9107599970602
forward_euler,4,0.0125,global_grid,0.0175,366.1528075991739
forward_euler,4,0.0125,global_grid,0.0176,369.38428230658934
forward_euler,4,0.0125,global_grid,0.0177,372.6051204273188
forward_euler,4,0.0125,global_grid,0.0178,375.815262218599
forward_euler,4,0.0125,global_grid,0.0179,379.01465176205056
forward_euler,4,0.0125,global_grid,0.018000000000000002,382.2032368422639
forward_euler,4,0.0125,global_grid,0.0181,385.3809688287204
forward_euler,4,0.0125,global_grid,0.0182,388.5478025609838
forward_euler,4,0.0125,global_grid,0.0183,391.70369623707876
forward_euler,4,0.0125,global_grid,0.0184,394.84861130498683
forward_euler,4,0.0125,global_grid,0.018500000000000003,397.98251235718686
forward_euler,4,0.0125,global_grid,0.018600000000000002,401.1053670281605
forward_euler,4,0.0125,global_grid,0.0187,404.2171458947982
forward_euler,4,0.0125,global_grid,0.0188,407.31782237962904
forward_euler,4,0.0125,global_grid,0.0189,410.40737265681355
forward_euler,4,0.0125,global_grid,0.019,413.4857755608124
forward_euler,4,0.0125,global_grid,0.019100000000000002,416.5530124976861
forward_euler,4,0.0125,global_grid,0.019200000000000002,419.60906735894105
forward_euler,4,0.0125,global_grid,0.0193,422.65392643786464
forward_euler,4,0.0125,global_grid,0.0194,425.68757834828693
forward_euler,4,0.0125,global_grid,0.0195,428.710013945692
forward_euler,4,0.0125,global_grid,0.0196,431.7212262506423
forward_euler,4,0.0125,global_grid,0.019700000000000002,434.72121037442696
forward_euler,4,0.0125,global_grid,0.0198,437.7099634468945
forward_euler,4,0.0125,global_grid,0.0199,440.6874845464048
forward_euler,4,0.0125,global_grid,0.02,443.6537746318408
forward_euler,4,0.0125,local_refinement,0.004976393202250021,0.13162981033923712
forward_euler,4,0.0125,local_refinement,0.00502360679774998,0.1151795362953381
forward_euler,4,0.0125,local_refinement,0.005052786404500043,0.12210988564232293
forward_euler,4,0.0125,local_refinement,0.005022713590286016,0.11517201012035344
forward_euler,4,0.0125,local_refinement,0.005022607127025426,0.11517192738879334
forward_euler,4,0.0125,local_refinement,0.00502260957799743,0.11517192734254496
forward_euler,4,0.0125,local_refinement,0.005022609652828102,0.11517192734257511
forward_euler,4,0.0125,local_refinement,0.005022609503166758,0.11517192734259345
forward_euler,8,0.00625,global_grid,0.0,454.99550636684694
forward_euler,8,0.00625,global_grid,0.0001,431.5029607330108
forward_euler,8,0.00625,global_grid,0.0002,408.70513036405185
forward_euler,8,0.00625,global_grid,0.00030000000000000003,386.6081045052404
forward_euler,8,0.00625,global_grid,0.0004,365.21714536400367
forward_euler,8,0.00625,global_grid,0.0005,344.5365617061296
forward_euler,8,0.00625,global_grid,0.0006000000000000001,324.5695859972222
forward_euler,8,0.00625,global_grid,0.0007,305.31825803459725
forward_euler,8,0.00625,global_grid,0.0008,286.7833181611923
forward_euler,8,0.00625,global_grid,0.0009000000000000001,268.96411318129196
forward_euler,8,0.00625,global_grid,0.001,251.85851798963324
forward_euler,8,0.00625,global_grid,0.0011,235.4628756702247
forward_euler,8,0.00625,global_grid,0.0012000000000000001,219.7719584178123
forward_euler,8,0.00625,global_grid,0.0013000000000000002,204.77895109309156
forward_euler,8,0.00625,global_grid,0.0014,190.4754585635346
forward_euler,8,0.00625,global_grid,0.0015,176.85153723671934
forward_euler,8,0.00625,global_grid,0.0016,163.89575040199296
forward_euler,8,0.00625,global_grid,0.0017000000000000001,151.59524620459703
forward_euler,8,0.00625,global_grid,0.0018000000000000002,139.93585633015604
forward_euler,8,0.00625,global_grid,0.0019,128.902212820506
forward_euler,8,0.00625,global_grid,0.002,118.4778799106254
forward_euler,8,0.00625,global_grid,0.0021000000000000003,108.64549739780301
forward_euler,8,0.00625,global_grid,0.0022,99.38693184264665
forward_euler,8,0.00625,global_grid,0.0023,90.68343185910668
forward_euler,8,0.00625,global_grid,0.0024000000000000002,82.51578386752763
forward_euler,8,0.00625,global_grid,0.0025,74.86446494084122
forward_euler,8,0.00625,global_grid,0.0026000000000000003,67.70978974232565
forward_euler,8,0.00625,global_grid,0.0027,61.03204900255814
forward_euler,8,0.00625,global_grid,0.0028,54.8116374809619
forward_euler,8,0.00625,global_grid,0.0029000000000000002,49.029169872986465
forward_euler,8,0.00625,global_grid,0.003,43.66558363053806
forward_euler,8,0.00625,global_grid,0.0031000000000000003,38.70222813871518
forward_euler,8,0.00625,global_grid,0.0032,34.12094012002753
forward_euler,8,0.00625,global_grid,0.0033,29.904105507242768
forward_euler,8,0.00625,global_grid,0.0034000000000000002,26.034708332324143
forward_euler,8,0.00625,global_grid,0.0035,22.496367420316762
forward_euler,8,0.00625,global_grid,0.0036000000000000003,19.273361855709037
forward_euler,8,0.00625,global_grid,0.0037,16.35064630937529
forward_euler,8,0.00625,global_grid,0.0038,13.713857382996638
forward_euler,8,0.00625,global_grid,0.0039000000000000003,11.349312151992885
forward_euler,8,0.00625,global_grid,0.004,9.244000074956075
forward_euler,8,0.00625,global_grid,0.0041,7.385569394698169
forward_euler,8,0.00625,global_grid,0.004200000000000001,5.762309090227272
forward_euler,8,0.00625,global_grid,0.0043,4.36312735655782
forward_euler,8,0.00625,global_grid,0.0044,3.1775274958470083
forward_euler,8,0.00625,global_grid,0.0045000000000000005,2.1955820037526235
forward_euler,8,0.00625,global_grid,0.0046,1.4079055332260935
forward_euler,8,0.00625,global_grid,0.0047,0.8056273175190103
forward_euler,8,0.00625,global_grid,0.0048000000000000004,0.38036353767255743
forward_euler,8,0.00625,global_grid,0.0049,0.12419002919583914
forward_euler,8,0.00625,global_grid,0.005,0.029615639503741475
forward_euler,8,0.00625,global_grid,0.0051,0.08955647292965327
forward_euler,8,0.00625,global_grid,0.005200000000000001,0.2973111942931429
forward_euler,8,0.00625,global_grid,0.0053,0.6465375052383912
forward_euler,8,0.00625,global_grid,0.0054,1.1312298597201185
forward_euler,8,0.00625,global_grid,0.0055000000000000005,1.7456984457014275
forward_euler,8,0.00625,global_grid,0.0056,2.4845494287582217
forward_euler,8,0.00625,global_grid,0.0057,3.342666429137013
